#
#
#	sine-sweep 1. Hz --> 500. Hz
#
#
0.0, 0.0
0.0006439950335453959, 0.0001
0.0013193428680454782, 0.0002
0.002026043132123247, 0.00030000000000000003
0.0027640953606047763, 0.0004
0.003533498984099112, 0.0005
0.004334253318116039, 0.0006000000000000001
0.005166357551721763, 0.0007
0.006029810735732562, 0.0008
0.006924611770446479, 0.0009000000000000001
0.007850759392913107, 0.001
0.008808252163741589, 0.0011
0.009797088453446855, 0.0012000000000000001
0.010817266428334306, 0.0013000000000000002
0.01186878403592294, 0.0014
0.01295163898990716, 0.0015
0.014065828754657322, 0.0016
0.015211350529259244, 0.0017000000000000001
0.016388201231092817, 0.0018000000000000002
0.017596377478949893, 0.0019
0.018835875575691753, 0.002
0.02010669149044624, 0.0021000000000000003
0.021408820840344896, 0.0022
0.02274225887180042, 0.0023
0.024107000441324612, 0.0024000000000000002
0.02550303999588718, 0.0025
0.026930371552815822, 0.0026000000000000003
0.02838898867923781, 0.0027
0.029878884471063575, 0.0028
0.03140005153151272, 0.0029000000000000002
0.03295248194918274, 0.003
0.03453616727566125, 0.0031000000000000003
0.03615109850268189, 0.0032
0.037797266038824724, 0.0033
0.03947465968576156, 0.0034000000000000002
0.04118326861404684, 0.0035
0.04292308133845483, 0.0036000000000000003
0.04469408569286373, 0.0037
0.04649626880468747, 0.0038
0.048329617068855975, 0.0039000000000000003
0.0501941161213447, 0.004
0.0520897508122544, 0.0041
0.05401650517844184, 0.004200000000000001
0.05597436241570272, 0.0043
0.05796330485050763, 0.0044
0.05998331391129202, 0.0045000000000000005
0.06203437009930152, 0.0046
0.06411645295899382, 0.0047
0.06622954104799804, 0.0048000000000000004
0.06837361190663319, 0.0049
0.07054864202698692, 0.005
0.07275460682155621, 0.0051
0.07499148059145097, 0.005200000000000001
0.07725923649416279, 0.0053
0.07955784651090005, 0.0054
0.08188728141349091, 0.0055000000000000005
0.08424751073085654, 0.0056
0.08663850271505597, 0.0057
0.0890602243069044, 0.0058000000000000005
0.09151264110116754, 0.0059
0.09399571731133344, 0.006
0.09650941573396417, 0.0061
0.09905369771262997, 0.006200000000000001
0.10162852310142743, 0.0063
0.10423385022808522, 0.0064
0.1068696358566585, 0.006500000000000001
0.10953583514981591, 0.0066
0.11223240163072135, 0.0067
0.11495928714451281, 0.0068000000000000005
0.1177164418193823, 0.006900000000000001
0.12050381402725874, 0.007
0.12332135034409787, 0.0071
0.12616899550978164, 0.007200000000000001
0.1290466923876311, 0.0073
0.1319543819235355, 0.0074
0.13489200310470206, 0.007500000000000001
0.1378594929180289, 0.0076
0.1408567863081065, 0.0077
0.14388381613484996, 0.0078000000000000005
0.14694051313076734, 0.0079
0.15002680585786754, 0.008
0.15314262066421247, 0.0081
0.1562878816401178, 0.0082
0.15946251057400632, 0.0083
0.1626664269079199, 0.008400000000000001
0.16589954769269347, 0.0085
0.16916178754279707, 0.0086
0.1724530585908504, 0.008700000000000001
0.17577327044181537, 0.0088
0.17912233012687304, 0.0089
0.1825001420569881, 0.009000000000000001
0.18590660797616965, 0.0091
0.189341626914432, 0.0092
0.19280509514046226, 0.009300000000000001
0.19629690611400108, 0.0094
0.1998169504379432, 0.0095
0.20336511581016303, 0.009600000000000001
0.20694128697507377, 0.0097
0.2105453456749259, 0.0098
0.2141771706008521, 0.0099
0.21783663734366623, 0.01
0.2215236183444241, 0.010100000000000001
0.22523798284475258, 0.0102
0.22897959683695585, 0.0103
0.2327483230139066, 0.010400000000000001
0.2365440207187299, 0.0105
0.24036654589428894, 0.0106
0.2442157510324801, 0.010700000000000001
0.24809148512334733, 0.0108
0.25199359360402407, 0.0109
0.2559219183075122, 0.011000000000000001
0.2598762974113071, 0.0111
0.2638565653858792, 0.0112
0.2678625529430205, 0.011300000000000001
0.27189408698406786, 0.0114
0.27595099054801137, 0.0115
0.2800330827595005, 0.011600000000000001
0.2841401787767561, 0.0117
0.2882720897394017, 0.0118
0.2924286227162238, 0.0119
0.29660958065287263, 0.012
0.3008147623195158, 0.012100000000000001
0.3050439622584555, 0.0122
0.30929697073172235, 0.0123
0.3135735736686587, 0.012400000000000001
0.31787355261350053, 0.0125
0.3221966846729769, 0.0126
0.32654274246393394, 0.012700000000000001
0.33091149406099957, 0.0128
0.33530270294430325, 0.0129
0.33971612794726264, 0.013000000000000001
0.3441515232044519, 0.0131
0.34860863809956694, 0.0132
0.3530872172135009, 0.013300000000000001
0.35758700027254503, 0.0134
0.3621077220967306, 0.0135
0.3666491125483276, 0.013600000000000001
0.37121089648051286, 0.0137
0.3757927936862288, 0.013800000000000002
0.3803945188472434, 0.013900000000000001
0.38501578148343213, 0.014
0.3896562859022958, 0.014100000000000001
0.3943157311487328, 0.0142
0.39899381095508246, 0.0143
0.40369021369145774, 0.014400000000000001
0.40840462231638286, 0.0145
0.4131367143277579, 0.0146
0.41788616171416454, 0.014700000000000001
0.4226526309065347, 0.0148
0.427435782730199, 0.0149
0.43223527235733644, 0.015000000000000001
0.4370507492598413, 0.0151
0.4418818571626324, 0.0152
0.44672823399741823, 0.015300000000000001
0.4515895118569443, 0.0154
0.4564653169497398, 0.0155
0.4613552695553852, 0.015600000000000001
0.4662589839803236, 0.015700000000000002
0.47117606851423427, 0.0158
0.476106125386994, 0.0159
0.4810487507262446, 0.016
0.48600353451559186, 0.0161
0.4909700605534565, 0.0162
0.49594790641260234, 0.016300000000000002
0.5009366434003614, 0.0164
0.5059358365195843, 0.0165
0.510945044430335, 0.0166
0.5159638194123567, 0.0167
0.5209917073283332, 0.016800000000000002
